[Header]
TITLE,default name
FILEOPENTIME,1638087559.00,11/28/2021,10:19 AM
BYAPP,Resistivity,2.0,1.0
INFO,BRT Module,BRT_MODULE_NAME
INFO,3101-225 D0,BRT_HW_VERSION
INFO,BRT Module 01.03.04,BRT_SOFTWARE_VERSION
INFO,BRT282,BRT_SERIAL_NUMBER
INFO,,Sample1 Name
INFO,1,Sample1 Cross Section
INFO,1,Sample1 Length
INFO,Ohm-m,Sample1 Units
INFO,,Sample2 Name
INFO,1,Sample2 Cross Section
INFO,1,Sample2 Length
INFO,Ohm-m,Sample2 Units
INFO,,Sample3 Name
INFO,1,Sample3 Cross Section
INFO,1,Sample3 Length
INFO,Ohm,Sample3 Units
INFO,,Sample4 Name
INFO,1,Sample4 Cross Section
INFO,1,Sample4 Length
INFO,Ohm-m,Sample4 Units
FIELDGROUP,Resistivity,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
STARTUPGROUP,Resistivity
STARTUPAXIS,X,2,LINEAR,AUTO
STARTUPAXIS,Y1,7,LINEAR,AUTO
STARTUPAXIS,Y2,9,LINEAR,AUTO
STARTUPAXIS,Y3,11,LINEAR,AUTO
PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES,ALL_LINES
DATATYPE,TIME,2
DATATYPE,COMMENT,1
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (degrees),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms)
,28749042.469,,197.433583984375,-1.#QNAN,2.60480037539423e-009,,,,,288050.26,9.99890232086182,,,,,10.4179965785155,,25,,,288050.26,
,28749054.687,,196.821456298828,-1.#QNAN,2.60480037539423e-009,,,,,288121.11625,9.99890232086182,,,,,10.4496685066759,,25,,,288121.11625,
,28749067.625,,196.174723510742,-1.#QNAN,2.60480037539423e-009,,,,,288195.20625,9.99890232086182,,,,,10.4459026572249,,25,,,288195.20625,
,28749079.797,,195.544757080078,-1.#QNAN,2.60480037539423e-009,,,,,288267.44,9.99890232086182,,,,,10.1263117941212,,25,,,288267.44,
,28749092.516,,194.923550415039,-1.#QNAN,2.60480037539423e-009,,,,,288339.035,9.99890232086182,,,,,10.8395340608915,,25,,,288339.035,
,28749105.031,,194.287890014648,-1.#QNAN,2.60480037539423e-009,,,,,288414.77,9.99890232086182,,,,,10.6706838990313,,25,,,288414.77,
,28749117.75,,193.674962158203,-1.#QNAN,2.60480037539423e-009,,,,,288482.0075,9.99890232086182,,,,,10.4091462924721,,25,,,288482.0075,
,28749130,,193.039846801758,-1.#QNAN,2.60480037539423e-009,,,,,288557.1225,9.99890232086182,,,,,10.563475795117,,25,,,288557.1225,
,28749142.984,,192.392708129883,-1.#QNAN,2.60480037539423e-009,,,,,288629.38875,9.99890232086182,,,,,10.4262781178436,,25,,,288629.38875,
,28749156.469,,191.738894042969,-1.#QNAN,2.60480037539423e-009,,,,,288703.495,9.99890232086182,,,,,10.412468962148,,25,,,288703.495,
,28749168.891,,191.116400756836,-1.#QNAN,2.60480037539423e-009,,,,,288775.615,9.99890232086182,,,,,10.5564178471521,,25,,,288775.615,
,28749181.516,,190.463326416016,-1.#QNAN,2.60480037539423e-009,,,,,288850.16375,9.99890232086182,,,,,10.3463238513169,,25,,,288850.16375,
,28749194.75,,189.803446044922,-1.#QNAN,2.60480037539423e-009,,,,,288926.075,9.99890232086182,,,,,10.2213053176911,,25,,,288926.075,
,28749208.25,,189.1304296875,-1.#QNAN,2.60480037539423e-009,,,,,289002.495,9.99890232086182,,,,,10.4724478951672,,25,,,289002.495,
,28749221.734,,188.476773681641,-1.#QNAN,2.60480037539423e-009,,,,,289076.7925,9.99890232086182,,,,,10.3290512893058,,25,,,289076.7925,
,28749234.156,,187.83760559082,-1.#QNAN,2.60480037539423e-009,,,,,289150.17375,9.99890232086182,,,,,10.3617159814895,,25,,,289150.17375,
,28749247.328,,187.203791503906,-1.#QNAN,2.60480037539423e-009,,,,,289222.09375,9.99890232086182,,,,,10.3810370472213,,25,,,289222.09375,
,28749260.156,,186.540912475586,-1.#QNAN,2.60480037539423e-009,,,,,289298.5125,9.99890232086182,,,,,10.1760054257936,,25,,,289298.5125,
,28749272.797,,185.912735595703,-1.#QNAN,2.60480037539423e-009,,,,,289372.485,9.99890232086182,,,,,10.4682194361822,,25,,,289372.485,
,28749285.719,,185.288993530273,-1.#QNAN,2.60480037539423e-009,,,,,289441.8,9.99890232086182,,,,,10.3414182310877,,25,,,289441.8,
,28749298.062,,184.668955078125,-1.#QNAN,2.60480037539423e-009,,,,,289512.29,9.99890232086182,,,,,10.3483986910415,,25,,,289512.29,
,28749310.375,,184.040823364258,-1.#QNAN,2.60480037539423e-009,,,,,289583.6825,9.99890232086182,,,,,10.2451041089452,,25,,,289583.6825,
,28749323.75,,183.377047729492,-1.#QNAN,2.60480037539423e-009,,,,,289659.23375,9.99890232086182,,,,,10.2256687085544,,25,,,289659.23375,
,28749336.953,,182.715043334961,-1.#QNAN,2.60480037539423e-009,,,,,289737.6675,9.99890232086182,,,,,10.5982127284325,,25,,,289737.6675,
,28749349.656,,182.072551879883,-1.#QNAN,2.60480037539423e-009,,,,,289805.42125,9.99890232086182,,,,,10.0195906430988,,25,,,289805.42125,
,28749362.812,,181.398345947266,-1.#QNAN,2.60480037539423e-009,,,,,289883.9775,9.99890232086182,,,,,11.601366528227,,25,,,289883.9775,
,28749376.344,,180.741240234375,-1.#QNAN,2.60480037539423e-009,,,,,289957.42375,9.99890232086182,,,,,10.1749384847745,,25,,,289957.42375,
,28749389.156,,180.098814086914,-1.#QNAN,2.60480037539423e-009,,,,,290032.565,9.99890232086182,,,,,10.4124242663062,,25,,,290032.565,
,28749402.531,,179.455290527344,-1.#QNAN,2.60480037539423e-009,,,,,290105.69,9.99890232086182,,,,,10.3402768668732,,25,,,290105.69,
,28749414.781,,178.820283813477,-1.#QNAN,2.60480037539423e-009,,,,,290179.78,9.99890232086182,,,,,10.4598945171807,,25,,,290179.78,
,28749427.859,,178.187686157227,-1.#QNAN,2.60480037539423e-009,,,,,290251.02875,9.99890232086182,,,,,10.3461041033419,,25,,,290251.02875,
,28749440.437,,177.541564331055,-1.#QNAN,2.60480037539423e-009,,,,,290322.1925,9.99890232086182,,,,,10.309573596384,,25,,,290322.1925,
,28749453.156,,176.906954345703,-1.#QNAN,2.60480037539423e-009,,,,,290396.4475,9.99890232086182,,,,,10.4492997952465,,25,,,290396.4475,
,28749466.031,,176.261001586914,-1.#QNAN,2.60480037539423e-009,,,,,290467.3425,9.99890232086182,,,,,10.094728026824,,25,,,290467.3425,
,28749479.016,,175.61686340332,-1.#QNAN,2.60480037539423e-009,,,,,290540.28875,9.99890232086182,,,,,10.2027615866559,,25,,,290540.28875,
,28749492.219,,174.957160644531,-1.#QNAN,2.60480037539423e-009,,,,,290615.165,9.99890232086182,,,,,10.0676680852037,,25,,,290615.165,
,28749505.062,,174.314047851562,-1.#QNAN,2.60480037539423e-009,,,,,290687.21625,9.99890232086182,,,,,10.2564275174118,,25,,,290687.21625,
,28749517.875,,173.651791381836,-1.#QNAN,2.60480037539423e-009,,,,,290758.1775,9.99890232086182,,,,,10.0512738839141,,25,,,290758.1775,
,28749531.812,,172.988675537109,-1.#QNAN,2.60480037539423e-009,,,,,290835.24,9.99890232086182,,,,,10.552083494005,,25,,,290835.24,
,28749544.656,,172.333438110352,-1.#QNAN,2.60480037539423e-009,,,,,290909.71125,9.99890232086182,,,,,10.2051960594262,,25,,,290909.71125,
,28749557.797,,171.684751586914,-1.#QNAN,2.60480037539423e-009,,,,,290983.46625,9.99890232086182,,,,,10.2660694229332,,25,,,290983.46625,
,28749571.422,,171.006833496094,-1.#QNAN,2.60480037539423e-009,,,,,291059.865,9.99890232086182,,,,,10.2139257773471,,25,,,291059.865,
,28749584.422,,170.37883972168,-1.#QNAN,2.60480037539423e-009,,,,,291129.22875,9.99890232086182,,,,,10.2114806844333,,25,,,291129.22875,
,28749597.047,,169.725038452148,-1.#QNAN,2.60480037539423e-009,,,,,291203.38625,9.99890232086182,,,,,10.2972654694079,,25,,,291203.38625,
,28749609.828,,169.090086669922,-1.#QNAN,2.60480037539423e-009,,,,,291276.45375,9.99890232086182,,,,,10.3069646602583,,25,,,291276.45375,
,28749622.75,,168.447395019531,-1.#QNAN,2.60480037539423e-009,,,,,291349.42125,9.99890232086182,,,,,10.4716282773644,,25,,,291349.42125,
,28749635.422,,167.799547119141,-1.#QNAN,2.60480037539423e-009,,,,,291422.5875,9.99890232086182,,,,,10.8312620872787,,25,,,291422.5875,
,28749648.281,,167.158657836914,-1.#QNAN,2.60480037539423e-009,,,,,291491.77625,9.99890232086182,,,,,10.3780255789332,,25,,,291491.77625,
,28749662.031,,166.49961730957,-1.#QNAN,2.60480037539423e-009,,,,,291564.18875,9.99890232086182,,,,,10.2499873463622,,25,,,291564.18875,
,28749674.547,,165.853739624023,-1.#QNAN,2.60480037539423e-009,,,,,291638.34375,9.99890232086182,,,,,10.0056860970381,,25,,,291638.34375,
,28749687.25,,165.241246337891,-1.#QNAN,2.60480037539423e-009,,,,,291705.3725,9.99890232086182,,,,,10.2252859509317,,25,,,291705.3725,
,28749699.516,,164.609436035156,-1.#QNAN,2.60480037539423e-009,,,,,291777.49,9.99890232086182,,,,,9.98697959107452,,25,,,291777.49,
,28749712.297,,163.965415649414,-1.#QNAN,2.60480037539423e-009,,,,,291848.8225,9.99890232086182,,,,,10.1871614926506,,25,,,291848.8225,
,28749725.031,,163.325862426758,-1.#QNAN,2.60480037539423e-009,,,,,291919.86625,9.99890232086182,,,,,10.1322206722886,,25,,,291919.86625,
,28749738.594,,162.656000366211,-1.#QNAN,2.60480037539423e-009,,,,,291994.5275,9.99890232086182,,,,,10.0476017002446,,25,,,291994.5275,
,28749751.25,,162.035038452148,-1.#QNAN,2.60480037539423e-009,,,,,292063.09875,9.99890232086182,,,,,10.062339260168,,25,,,292063.09875,
,28749763.906,,161.39086730957,-1.#QNAN,2.60480037539423e-009,,,,,292135.90375,9.99890232086182,,,,,10.53502299925,,25,,,292135.90375,
,28749776.891,,160.745668334961,-1.#QNAN,2.60480037539423e-009,,,,,292208.55375,9.99890232086182,,,,,10.424334417452,,25,,,292208.55375,
,28749790.062,,160.090043334961,-1.#QNAN,2.60480037539423e-009,,,,,292282.29625,9.99890232086182,,,,,10.1156324215103,,25,,,292282.29625,
,28749802.797,,159.45244934082,-1.#QNAN,2.60480037539423e-009,,,,,292352.12125,9.99890232086182,,,,,10.0189631905246,,25,,,292352.12125,
,28749815.922,,158.818686523437,-1.#QNAN,2.60480037539423e-009,,,,,292425.345,9.99890232086182,,,,,10.1077507872208,,25,,,292425.345,
,28749828.25,,158.181461181641,-1.#QNAN,2.60480037539423e-009,,,,,292494.0925,9.99890232086182,,,,,10.1383142410074,,25,,,292494.0925,
,28749841.203,,157.552356567383,-1.#QNAN,2.60480037539423e-009,,,,,292563.085,9.99890232086182,,,,,10.6589981965338,,25,,,292563.085,
,28749854.094,,156.913869628906,-1.#QNAN,2.60480037539423e-009,,,,,292633.90625,9.99890232086182,,,,,10.0743793002911,,25,,,292633.90625,
,28749866.828,,156.280908813477,-1.#QNAN,2.60480037539423e-009,,,,,292704.53375,9.99890232086182,,,,,10.0842890851333,,25,,,292704.53375,
,28749879.25,,155.633717651367,-1.#QNAN,2.60480037539423e-009,,,,,292775.85875,9.99890232086182,,,,,10.0243105073347,,25,,,292775.85875,
,28749892.078,,154.995070800781,-1.#QNAN,2.60480037539423e-009,,,,,292846.56,9.99890232086182,,,,,9.96929260499186,,25,,,292846.56,
,28749905.359,,154.330062866211,-1.#QNAN,2.60480037539423e-009,,,,,292920.9125,9.99890232086182,,,,,10.6342395774969,,25,,,292920.9125,
,28749918.375,,153.697236328125,-1.#QNAN,2.60480037539423e-009,,,,,292989.9225,9.99890232086182,,,,,10.0807061253827,,25,,,292989.9225,
,28749930.828,,153.084882202148,-1.#QNAN,2.60480037539423e-009,,,,,293058.275,9.99890232086182,,,,,10.0622240111608,,25,,,293058.275,
,28749943.047,,152.456761474609,-1.#QNAN,2.60480037539423e-009,,,,,293130.78625,9.99890232086182,,,,,10.8333130665125,,25,,,293130.78625,
,28749955.844,,151.834318237305,-1.#QNAN,2.60480037539423e-009,,,,,293199.66875,9.99890232086182,,,,,9.98237124112819,,25,,,293199.66875,
,28749968.125,,151.189973144531,-1.#QNAN,2.60480037539423e-009,,,,,293267.88625,9.99890232086182,,,,,10.1048141639077,,25,,,293267.88625,
,28749981.391,,150.55436706543,-1.#QNAN,2.60480037539423e-009,,,,,293338.78875,9.99890232086182,,,,,10.0290372790771,,25,,,293338.78875,
,28749993.844,,149.940902099609,-1.#QNAN,2.60480037539423e-009,,,,,293406.33875,9.99890232086182,,,,,10.0459712973232,,25,,,293406.33875,
,28750006.609,,149.284619140625,-1.#QNAN,2.60480037539423e-009,,,,,293478.86,9.99890232086182,,,,,9.73149739896058,,25,,,293478.86,
,28750019.312,,148.645328979492,-1.#QNAN,2.60480037539423e-009,,,,,293548.60375,9.99890232086182,,,,,9.72314667681343,,25,,,293548.60375,
,28750032.375,,147.995437011719,-1.#QNAN,2.60480037539423e-009,,,,,293619.87875,9.99890232086182,,,,,10.2691114941316,,25,,,293619.87875,
,28750045.922,,147.342404785156,-1.#QNAN,2.60480037539423e-009,,,,,293691.59375,9.99890232086182,,,,,9.95308897290379,,25,,,293691.59375,
,28750058.297,,146.704108276367,-1.#QNAN,2.60480037539423e-009,,,,,293761.0825,9.99890232086182,,,,,9.88121513153043,,25,,,293761.0825,
,28750071.141,,146.076553344727,-1.#QNAN,2.60480037539423e-009,,,,,293831.10625,9.99890232086182,,,,,10.5936995873616,,25,,,293831.10625,
,28750083.937,,145.422694702148,-1.#QNAN,2.60480037539423e-009,,,,,293902.215,9.99890232086182,,,,,9.95226567988847,,25,,,293902.215,
,28750097.125,,144.760755615234,-1.#QNAN,2.60480037539423e-009,,,,,293974.94,9.99890232086182,,,,,9.98363070631512,,25,,,293974.94,
,28750110,,144.119424438477,-1.#QNAN,2.60480037539423e-009,,,,,294045.04125,9.99890232086182,,,,,9.91317670515841,,25,,,294045.04125,
,28750123.031,,143.473014526367,-1.#QNAN,2.60480037539423e-009,,,,,294116.37375,9.99890232086182,,,,,9.96376338591734,,25,,,294116.37375,
,28750135.812,,142.831859130859,-1.#QNAN,2.60480037539423e-009,,,,,294186.3725,9.99890232086182,,,,,9.87692203407456,,25,,,294186.3725,
,28750148.969,,142.180186767578,-1.#QNAN,2.60480037539423e-009,,,,,294258.60375,9.99890232086182,,,,,9.96329475784194,,25,,,294258.60375,
,28750161.719,,141.542130737305,-1.#QNAN,2.60480037539423e-009,,,,,294330.34,9.99890232086182,,,,,10.0993047493824,,25,,,294330.34,
,28750174.516,,140.906296386719,-1.#QNAN,2.60480037539423e-009,,,,,294398.32125,9.99890232086182,,,,,9.93084916493644,,25,,,294398.32125,
,28750188.312,,140.242235107422,-1.#QNAN,2.60480037539423e-009,,,,,294469.885,9.99890232086182,,,,,9.91890488271087,,25,,,294469.885,
,28750200.75,,139.608017578125,-1.#QNAN,2.60480037539423e-009,,,,,294539.14875,9.99890232086182,,,,,9.92765810177517,,25,,,294539.14875,
,28750213.875,,138.945330810547,-1.#QNAN,2.60480037539423e-009,,,,,294609.66625,9.99890232086182,,,,,9.94712430717652,,25,,,294609.66625,
,28750227.062,,138.281591186523,-1.#QNAN,2.60480037539423e-009,,,,,294683.985,9.99890232086182,,,,,10.0231581520407,,25,,,294683.985,
,28750239.75,,137.671083374023,-1.#QNAN,2.60480037539423e-009,,,,,294750.09,9.99890232086182,,,,,9.90899677884123,,25,,,294750.09,
,28750252.453,,137.019107666016,-1.#QNAN,2.60480037539423e-009,,,,,294823.16625,9.99890232086182,,,,,10.0551124133215,,25,,,294823.16625,
,28750265.219,,136.378588256836,-1.#QNAN,2.60480037539423e-009,,,,,294890.465,9.99890232086182,,,,,9.83675734395971,,25,,,294890.465,
,28750277.922,,135.766879272461,-1.#QNAN,2.60480037539423e-009,,,,,294956.01625,9.99890232086182,,,,,9.80393034302562,,25,,,294956.01625,
,28750290.187,,135.154460449219,-1.#QNAN,2.60480037539423e-009,,,,,295021.37,9.99890232086182,,,,,9.80858130475117,,25,,,295021.37,
,28750302.859,,134.505215454102,-1.#QNAN,2.60480037539423e-009,,,,,295096.805,9.99890232086182,,,,,10.1954584220879,,25,,,295096.805,
,28750316.187,,133.858853759766,-1.#QNAN,2.60480037539423e-009,,,,,295166.4925,9.99890232086182,,,,,9.87203432771473,,25,,,295166.4925,
,28750328.781,,133.204747314453,-1.#QNAN,2.60480037539423e-009,,,,,295233.79375,9.99890232086182,,,,,9.74235665450582,,25,,,295233.79375,
,28750342.609,,132.51524597168,-1.#QNAN,2.60480037539423e-009,,,,,295306.82,9.99890232086182,,,,,9.76086837282429,,25,,,295306.82,
,28750355.437,,131.874898071289,-1.#QNAN,2.60480037539423e-009,,,,,295376.95625,9.99890232086182,,,,,9.60783460722778,,25,,,295376.95625,
,28750368.281,,131.258566894531,-1.#QNAN,2.60480037539423e-009,,,,,295444.93625,9.99890232086182,,,,,10.0883646200962,,25,,,295444.93625,
,28750380.766,,130.61365234375,-1.#QNAN,2.60480037539423e-009,,,,,295513.67125,9.99890232086182,,,,,9.7228743949011,,25,,,295513.67125,
,28750393.547,,129.979653930664,-1.#QNAN,2.60480037539423e-009,,,,,295581.00125,9.99890232086182,,,,,9.52555221598891,,25,,,295581.00125,
,28750406.734,,129.340394897461,-1.#QNAN,2.60480037539423e-009,,,,,295649.025,9.99890232086182,,,,,9.61760635765372,,25,,,295649.025,
,28750419.234,,128.69276550293,-1.#QNAN,2.60480037539423e-009,,,,,295717.87,9.99890232086182,,,,,9.7010859559941,,25,,,295717.87,
,28750432.094,,128.064616088867,-1.#QNAN,2.60480037539423e-009,,,,,295783.795,9.99890232086182,,,,,9.68582316006678,,25,,,295783.795,
,28750444.578,,127.448478088379,-1.#QNAN,2.60480037539423e-009,,,,,295849.84625,9.99890232086182,,,,,9.7843780878209,,25,,,295849.84625,
,28750456.984,,126.834360656738,-1.#QNAN,2.60480037539423e-009,,,,,295920.5375,9.99890232086182,,,,,9.75831445116083,,25,,,295920.5375,
,28750469.891,,126.18133392334,-1.#QNAN,2.60480037539423e-009,,,,,295990.65375,9.99890232086182,,,,,9.90639786955884,,25,,,295990.65375,
,28750483.219,,125.533169250488,-1.#QNAN,2.60480037539423e-009,,,,,296057.815,9.99890232086182,,,,,9.71888894720811,,25,,,296057.815,
,28750495.703,,124.90702331543,-1.#QNAN,2.60480037539423e-009,,,,,296123.27,9.99890232086182,,,,,9.70988467241308,,25,,,296123.27,
,28750508.437,,124.250234375,-1.#QNAN,2.60480037539423e-009,,,,,296194.6575,9.99890232086182,,,,,9.51058931949548,,25,,,296194.6575,
,28750521.328,,123.606356506348,-1.#QNAN,2.60480037539423e-009,,,,,296262.375,9.99890232086182,,,,,9.63323543019248,,25,,,296262.375,
,28750534.656,,122.962155761719,-1.#QNAN,2.60480037539423e-009,,,,,296330.96875,9.99890232086182,,,,,9.68180039616252,,25,,,296330.96875,
,28750546.922,,122.326548461914,-1.#QNAN,2.60480037539423e-009,,,,,296400.4325,9.99890232086182,,,,,9.55208883559229,,25,,,296400.4325,
,28750560.203,,121.661078796387,-1.#QNAN,2.60480037539423e-009,,,,,296470.05875,9.99890232086182,,,,,9.64191723637805,,25,,,296470.05875,
,28750573.156,,121.01910736084,-1.#QNAN,2.60480037539423e-009,,,,,296537.175,9.99890232086182,,,,,9.67755128011714,,25,,,296537.175,
,28750586.109,,120.395532531738,-1.#QNAN,2.60480037539423e-009,,,,,296604.32125,9.99890232086182,,,,,9.62906075560624,,25,,,296604.32125,
,28750598.719,,119.746517028809,-1.#QNAN,2.60480037539423e-009,,,,,296674.28375,9.99890232086182,,,,,9.67132044174497,,25,,,296674.28375,
,28750611.641,,119.123707275391,-1.#QNAN,2.60480037539423e-009,,,,,296739.94,9.99890232086182,,,,,9.86461083241503,,25,,,296739.94,
,28750624.812,,118.447175598145,-1.#QNAN,2.60480037539423e-009,,,,,296811.86375,9.99890232086182,,,,,9.3965069063464,,25,,,296811.86375,
,28750637.641,,117.806629333496,-1.#QNAN,2.60480037539423e-009,,,,,296879.70875,9.99890232086182,,,,,9.57251489326791,,25,,,296879.70875,
,28750650.703,,117.176250915527,-1.#QNAN,2.60480037539423e-009,,,,,296948.38625,9.99890232086182,,,,,9.59097896157667,,25,,,296948.38625,
,28750663.344,,116.52431060791,-1.#QNAN,2.60480037539423e-009,,,,,297016.66375,9.99890232086182,,,,,9.56901378305379,,25,,,297016.66375,
,28750676.094,,115.885960083008,-1.#QNAN,2.60480037539423e-009,,,,,297083.38125,9.99890232086182,,,,,9.4899053648078,,25,,,297083.38125,
,28750689.469,,115.219886169434,-1.#QNAN,2.60480037539423e-009,,,,,297154.4375,9.99890232086182,,,,,9.5281453063288,,25,,,297154.4375,
,28750702.359,,114.60510925293,-1.#QNAN,2.60480037539423e-009,,,,,297222.095,9.99890232086182,,,,,9.55816751705994,,25,,,297222.095,
,28750714.984,,113.970526123047,-1.#QNAN,2.60480037539423e-009,,,,,297287.8775,9.99890232086182,,,,,9.57059310813109,,25,,,297287.8775,
,28750727.297,,113.337900695801,-1.#QNAN,2.60480037539423e-009,,,,,297355.2425,9.99890232086182,,,,,9.60959968614352,,25,,,297355.2425,
,28750740.031,,112.714656677246,-1.#QNAN,2.60480037539423e-009,,,,,297418.68875,9.99890232086182,,,,,9.48931444431298,,25,,,297418.68875,
,28750752.531,,112.074170837402,-1.#QNAN,2.60480037539423e-009,,,,,297483.2625,9.99890232086182,,,,,9.36104348520163,,25,,,297483.2625,
,28750765.578,,111.423485107422,-1.#QNAN,2.60480037539423e-009,,,,,297552.11875,9.99890232086182,,,,,9.63802971676727,,25,,,297552.11875,
,28750778.641,,110.794893188477,-1.#QNAN,2.60480037539423e-009,,,,,297618.50875,9.99890232086182,,,,,9.62274222707592,,25,,,297618.50875,
,28750790.891,,110.167856750488,-1.#QNAN,2.60480037539423e-009,,,,,297687.54875,9.99890232086182,,,,,9.74415295680969,,25,,,297687.54875,
,28750803.641,,109.547511291504,-1.#QNAN,2.60480037539423e-009,,,,,297752.045,9.99890232086182,,,,,9.63459359167567,,25,,,297752.045,
,28750816.531,,108.883857727051,-1.#QNAN,2.60480037539423e-009,,,,,297818.52125,9.99890232086182,,,,,9.49799205239422,,25,,,297818.52125,
,28750829.406,,108.245874633789,-1.#QNAN,2.60480037539423e-009,,,,,297885.21375,9.99890232086182,,,,,9.4362945797335,,25,,,297885.21375,
,28750842.219,,107.608250732422,-1.#QNAN,2.60480037539423e-009,,,,,297952.03125,9.99890232086182,,,,,9.26786275412497,,25,,,297952.03125,
,28750855,,106.969914550781,-1.#QNAN,2.60480037539423e-009,,,,,298017.345,9.99890232086182,,,,,9.3903609506866,,25,,,298017.345,
,28750867.672,,106.33671081543,-1.#QNAN,2.60480037539423e-009,,,,,298082.95875,9.99890232086182,,,,,9.38603029492584,,25,,,298082.95875,
,28750880.422,,105.712959594727,-1.#QNAN,2.60480037539423e-009,,,,,298148.13,9.99890232086182,,,,,9.40434453680809,,25,,,298148.13,
,28750892.875,,105.104418640137,-1.#QNAN,2.60480037539423e-009,,,,,298209.945,9.99890232086182,,,,,9.41186599115961,,25,,,298209.945,
,28750905.094,,104.470837402344,-1.#QNAN,2.60480037539423e-009,,,,,298276.29375,9.99890232086182,,,,,9.32254449254224,,25,,,298276.29375,
,28750917.922,,103.830335388184,-1.#QNAN,2.60480037539423e-009,,,,,298340.9175,9.99890232086182,,,,,9.17311017689109,,25,,,298340.9175,
,28750930.969,,103.199976806641,-1.#QNAN,2.60480037539423e-009,,,,,298405.52125,9.99890232086182,,,,,9.34546535910975,,25,,,298405.52125,
,28750943.359,,102.560974121094,-1.#QNAN,2.60480037539423e-009,,,,,298471.67625,9.99890232086182,,,,,9.26169321353502,,25,,,298471.67625,
,28750956.844,,101.892926635742,-1.#QNAN,2.60480037539423e-009,,,,,298541.14375,9.99890232086182,,,,,8.98401833531181,,25,,,298541.14375,
,28750969.625,,101.256631469727,-1.#QNAN,2.60480037539423e-009,,,,,298607.0275,9.99890232086182,,,,,9.38736326725072,,25,,,298607.0275,
,28750982.578,,100.629399108887,-1.#QNAN,2.60480037539423e-009,,,,,298669.66875,9.99890232086182,,,,,9.26322939493793,,25,,,298669.66875,
,28750995.047,,99.9842080688477,-1.#QNAN,2.60480037539423e-009,,,,,298735.745,9.99890232086182,,,,,8.98585585621926,,25,,,298735.745,
,28751007.953,,99.3464999389648,-1.#QNAN,2.60480037539423e-009,,,,,298801.59125,9.99890232086182,,,,,9.18867744634072,,25,,,298801.59125,
,28751020.797,,98.7060491943359,-1.#QNAN,2.60480037539423e-009,,,,,298866.5375,9.99890232086182,,,,,9.20361741307885,,25,,,298866.5375,
,28751033.984,,98.0444100952148,-1.#QNAN,2.60480037539423e-009,,,,,298932.97625,9.99890232086182,,,,,8.91677266946215,,25,,,298932.97625,
,28751046.641,,97.4386477661133,-1.#QNAN,2.60480037539423e-009,,,,,298993.90375,9.99890232086182,,,,,9.22312363147564,,25,,,298993.90375,
,28751059.203,,96.7821545410156,-1.#QNAN,2.60480037539423e-009,,,,,299061.16875,9.99890232086182,,,,,9.63426099840312,,25,,,299061.16875,
,28751072.469,,96.1307373046875,-1.#QNAN,2.60480037539423e-009,,,,,299126.37375,9.99890232086182,,,,,8.91868734785501,,25,,,299126.37375,
,28751085.359,,95.4955319213867,-1.#QNAN,2.60480037539423e-009,,,,,299191.17375,9.99890232086182,,,,,9.10828111731897,,25,,,299191.17375,
,28751098.062,,94.8557952880859,-1.#QNAN,2.60480037539423e-009,,,,,299254.915,9.99890232086182,,,,,9.06627413330064,,25,,,299254.915,
,28751110.891,,94.2384497070313,-1.#QNAN,2.60480037539423e-009,,,,,299314.2725,9.99890232086182,,,,,9.10348189257052,,25,,,299314.2725,
,28751123.266,,93.5994396972656,-1.#QNAN,2.60480037539423e-009,,,,,299380.59125,9.99890232086182,,,,,8.98989470389444,,25,,,299380.59125,
,28751136.266,,92.9511911010742,-1.#QNAN,2.60480037539423e-009,,,,,299446.855,9.99890232086182,,,,,9.27026127682629,,25,,,299446.855,
,28751149.578,,92.2889724731445,-1.#QNAN,2.60480037539423e-009,,,,,299510.04125,9.99890232086182,,,,,8.94188577241916,,25,,,299510.04125,
,28751162.547,,91.6443182373047,-1.#QNAN,2.60480037539423e-009,,,,,299574.6325,9.99890232086182,,,,,9.03310409574097,,25,,,299574.6325,
,28751175.469,,91.0126806640625,-1.#QNAN,2.60480037539423e-009,,,,,299639.65375,9.99890232086182,,,,,9.50135231431722,,25,,,299639.65375,
,28751188.062,,90.3888577270508,-1.#QNAN,2.60480037539423e-009,,,,,299698.8825,9.99890232086182,,,,,8.98825748312807,,25,,,299698.8825,
,28751200.734,,89.7388397216797,-1.#QNAN,2.60480037539423e-009,,,,,299763.1875,9.99890232086182,,,,,8.75647082162671,,25,,,299763.1875,
